id,created_time,message,is_popular
225292010874776_2604513599619260,2019-05-15T13:50:55+0000,"【#荷事社會文化】［舊文回顧］皇家之翼：荷蘭皇家航空公司的百年奮鬥系列共5回＋作者張焜傑新書《蘭船東去：胡椒、渡渡鳥與紅髮人的航海之旅》購書連結⭐️🐳✈️🚁🛥

嗨依各位荷事生非的讀者，發財！話說剛由前衛出版社發表新書《蘭船東去：胡椒、渡渡鳥與紅髮人的航海之旅》的作者張焜傑，曾經在荷事生非網站上連載過其他主題的歷史故事專題呢～為了讓新進讀者有機會看看更多關於荷蘭的歷史故事，現在我們重新為您溫習一下：）

皇家之翼：荷蘭皇家航空公司的百年奮鬥(1)--阿姆斯特丹歐洲航空展
https://www.oranjeexpress.com/2016/10/10/皇家之翼_荷蘭皇家航空公司的百年奮鬥1/
皇家之翼：荷蘭皇家航空公司的百年奮鬥(2) --軍官與技師
https://www.oranjeexpress.com/2016/10/11/皇家之翼荷蘭皇家航空公司的百年奮鬥2-軍官與技/
皇家之翼：皇家荷蘭航空公司的百年奮鬥(3) –世界盡頭的東印度航線
https://www.oranjeexpress.com/2016/10/12/皇家之翼皇家荷蘭航空公司的百年奮鬥3-世界盡頭/
皇家之翼：皇家荷蘭航空公司的百年奮鬥(4) –墨爾本國際飛行賽
https://www.oranjeexpress.com/2016/10/13/皇家之翼皇家荷蘭航空公司的百年奮鬥4-墨爾本國/
皇家之翼：荷蘭皇家航空公司的百年奮鬥(終) –史上最大航空合併案
https://www.oranjeexpress.com/2016/10/14/皇家之翼荷蘭皇家航空公司的百年奮鬥終-史上最/

舊文回顧完繼續賣書！張焜傑先生の精彩小說

⛵️《蘭船東去：胡椒、渡渡鳥與紅髮人的航海之旅》（前衛出版）🛶
.
十六世紀中葉，歐洲大陸西北方的低地區──荷蘭，正經歷著與西方宗主國對抗的八十年戰爭，同時面臨棘手的內部形勢：互有芥蒂的在上位者，爾虞我詐的六大商會。跟著《蘭船東去》情節發展，看荷蘭如何在政商結合以及威逼利誘的過程中，成功組織一家代表國家、制霸亞洲的貿易武裝集團－「荷蘭東印度公司」？然而，當為了不被迫害、保護珍貴的自由而團結起來抵抗外侮，人們又如何以團結之名，走向迫害異己的矛盾處境？
.
《蘭船東去》是一本基於史實的歷史小說，橫跨了荷蘭對西班牙的獨立戰爭、聯合內部政商力量成立荷蘭東印度公司、與葡萄牙鬥爭並殖民亞洲的故事。
.
《蘭船東去》談的是冒險、開創、血淚、奮鬥，正是所有偉大故事的必備要素。適合所有為了守護、為了開創而努力不懈的你。
.
▍購買途徑
博客來　　https://reurl.cc/QVzj2
讀　冊　　https://reurl.cc/R9xrD
三　民　　https://reurl.cc/qKQ5E
誠　品　　https://reurl.cc/vKVWe
金石堂　　https://reurl.cc/9b2pj",False
225292010874776_2596267877110499,2019-05-13T00:30:00+0000,"【荷事有聲＋贈書活動】《蘭船東去》有聲書。第五章，萬丹見聞錄。

荷事生非擔心讀者們眼睛還是酸、碗還是沒洗、衣服洗好但還沒折，還是沒時間看書。所以乾脆再請《蘭船東去》作者本人張焜傑先生，唸新書的另外一章給你聽，聽來自豪達城市的德郝特曼兄弟，在經過艦上內鬨、百日海上漂流之後，終於抵達東印度香料群島，在萬丹王國逛中國街、女人街、買香料，然後仰頭看南方星空裡的天堂鳥。

聽完第五章還不夠？這邊還有序章，誓與君絕：八十年戰爭前夕：
👉https://youtu.be/tEcidihIqNM
還不過癮？那來聽荷事生非共同創辦人Olivia 董芸安專訪作者張焜傑：
👉https://bit.ly/2V5xfmd
youtube 版本的有聲內容在此：
👉https://youtu.be/JXjj4Zh15TA 
.

#快快放下衣服去書店買書
#作者的小說文筆跟聲音一樣具有戲劇性磁力
#以物易物然後賺利潤的原始本能
#大航海時代的另一主人翁亞洲

《蘭船東去：胡椒、渡渡鳥與紅髮人的航海之旅》（前衛出版）
十六世紀中葉，歐洲大陸西北方的低地區──荷蘭，正經歷著與西方宗主國對抗的八十年戰爭，同時面臨棘手的內部形勢：互有芥蒂的在上位者，爾虞我詐的六大商會。如何在政商結合以及威逼利誘的過程中，成功組織一家代表國家、制霸亞洲的貿易武裝集團－「荷蘭東印度公司」？
.
冒險、開創、血淚、奮鬥，正是所有偉大故事的必備要素。你的生命中，是否也有這樣的經歷？
《蘭船東去》中刻畫的各種角色，他們的追求與目標、所克服的心理和現實挑戰，以及所留下來的東西，深切地引發著為理想夢想努力不懈人們的共鳴。然而，隨著劇情發展、鏡頭拉近，《蘭船東去》訴說了更深一層在現實中夢想的挑戰：當為了不被迫害、保護珍貴的自由而團結，抵抗外侮之時，是否為了團結，又走向迫害異己的矛盾輪迴？
.
作者張焜傑以輕鬆帶戲劇性的小說筆法，融合史料書寫，描繪荷蘭人如何在強國環伺的局面中，掌握自己的命運，以熱切的冒險精神走出世界。同時，作為第一本由台灣人作者寫的海權時代歷史小說，《蘭船東去》描繪出西方光榮的另一面：熱切下的盲目與野蠻、另一主人翁「亞洲」的精彩與無奈。

▍購買途徑
博客來　　https://reurl.cc/QVzj2
讀　冊　　https://reurl.cc/R9xrD
三　民　　https://reurl.cc/qKQ5E
誠　品　　https://reurl.cc/vKVWe
金石堂　　https://reurl.cc/9b2pj
.
手頭太緊、書店離家太遠、超商店員太迷人？不買書的好理由千千萬萬個，那荷事生非直接送你一本《蘭船東去》！

🎁在本留言下方以「請送我《蘭船東去》，最讓我傾心的荷蘭歷史人物是......」的句型，告訴我們一位你最喜歡的荷蘭歷史人物和喜歡的理由。我們將選出五位幸運得主獲得《蘭船東去》贈書一本。活動時間到今年5月17日星期五台灣時間下午五點截止。
.
（所以如果已經在上一篇的有聲書分享留言過的，這邊再留一次其實不會增加抽中機會，但應該會更多人看你對這位歷史人物的喜愛）
.
本贈書活動由前衛出版社 合作贊助
有聲書錄音後製：In-Joy Studio 音爵聲活錄音室",False
225292010874776_2596114540459166,2019-05-12T06:19:49+0000,"【#荷事有聲＋#贈書活動】《蘭船東去》有聲書。序章，誓與君絕：八十年戰爭前夕。
.
荷事生非擔心讀者眼睛太酸、碗還沒洗、衣服還沒晾，導致沒時間看書。所以我們直接有請《蘭船東去》作者本人－張焜傑先生，唸他新書的序章給你聽，來聽聽張先生說歐洲宗教革命、荷蘭因禍得福的小國崛起而起身反抗的歷史故事！
.
#一邊聽故事一邊懷念當年歷史課本裡被畫地亂七八糟的插圖
#快快放下碗盤去書店買書吧
#作者的小說文筆跟聲音一樣有戲劇性磁力
#聽到誓絕法案眼眶含淚
.
🎤聽完序章還不過癮？這邊還有荷事生非共同創辦人Olivia 董芸安和作者張焜傑的訪談。
👉https://bit.ly/2V5xfmd
有聲書的youtube 版本
👉https://www.youtube.com/watch?v=tEcidihIqNM&t=3s  
.
⛵️《蘭船東去：胡椒、渡渡鳥與紅髮人的航海之旅》（前衛出版）🛶
.
十六世紀中葉，歐洲大陸西北方的低地區──荷蘭，正經歷著與西方宗主國對抗的八十年戰爭，同時面臨棘手的內部形勢：互有芥蒂的在上位者，爾虞我詐的六大商會。跟著《蘭船東去》情節發展，看荷蘭如何在政商結合以及威逼利誘的過程中，成功組織一家代表國家、制霸亞洲的貿易武裝集團－「荷蘭東印度公司」？然而，當為了不被迫害、保護珍貴的自由而團結起來抵抗外侮，人們又如何以團結之名，走向迫害異己的矛盾處境？
.
《蘭船東去》是一本基於史實的歷史小說，橫跨了荷蘭對西班牙的獨立戰爭、聯合內部政商力量成立荷蘭東印度公司、與葡萄牙鬥爭並殖民亞洲的故事。
.
《蘭船東去》談的是冒險、開創、血淚、奮鬥，正是所有偉大故事的必備要素。適合所有為了守護、為了開創而努力不懈的你。
.
▍購買途徑
博客來　　https://reurl.cc/QVzj2
讀　冊　　https://reurl.cc/R9xrD
三　民　　https://reurl.cc/qKQ5E
誠　品　　https://reurl.cc/vKVWe
金石堂　　https://reurl.cc/9b2pj
.
📖手頭太緊、書店離家太遠、超商店員眼睛太迷人？不買書的好理由這麼多，那荷事生非乾脆直接送你一本《蘭船東去》。
.
🎁在本留言下方以「請送我《蘭船東去》，最讓我傾心的荷蘭歷史人物是......」的句型，告訴我們一位你最喜歡的荷蘭歷史人物和讓你傾心的理由。我們將選出五位幸運得主，獲得作者親筆簽名《蘭船東去》贈書一本。活動時間到今年5月17日星期五台灣時間下午五點截止。
.
本贈書活動由前衛出版社合作贊助
有聲書錄音後製：In-Joy Studio 音爵聲活錄音室",False
225292010874776_2591096010961019,2019-05-10T07:01:48+0000,"【#荷事分享】2019年6月底至7月初荷蘭阿姆斯特丹+鹿特丹雙城社會住宅之旅歡慶成團！最後席位欲購從速！

在計畫2019年暑假行程嗎？由OURs 專業者都市改革組織和欣建築（追建築‧輕旅行）合作規劃的【純荷雙城社宅之旅】已確認成團，即將出發！

本行程將由孫啟榕老師隨團解說，鎖定「社宅、都更、建築」三個面向，除了能和荷蘭的社宅法人有深刻的討論跟接觸外，也能夠近距離理解荷蘭的住宅政策和都市發展脈絡，一瞥荷蘭都市的生活樣貌，無論是對社會住宅、建築、都市發展等議題有興趣，或是純粹喜歡城市單點的深度旅遊，都非常歡迎前來和同好一起出遊！

【行程資訊】
OURs策劃、孫啟榕帶路｜社宅百年老店案例踏查
MVRDV事務所、作品參訪｜純荷建築研修之旅11日

行程策劃：OURs專業者改革組織
隨團解說：孫啟榕建築師
日期：2019/06/22（六）～07/02（二），共11日
費用：$109,900
報名及詳細資訊請見網頁（位於歐洲的朋友請注意，因為網域設定的問題，似乎只有在台灣才看得到，從歐洲地區會打不開網頁喔）：
https://travel.liontravel.com/detail?NormGroupID=659a23c6-dc90-4cc2-86d4-68ec6ac2847c&GroupID=19EN622CIS-T&fbclid=IwAR0BXApwNsx49cjZQBdNl9PpVbJom99ee9yAW2ZZc2OQFir4rXqgQYduLeQ",False
225292010874776_2596310763772877,2019-05-12T07:58:44+0000,謝謝每一位來到《蘭船東去》新書座談會現場與我們一起共襄盛舉的你！,False
225292010874776_2588651324538821,2019-05-09T08:49:51+0000,"【荷事分享】歐洲冠軍足球聯賽，大黑馬阿賈克斯（Ajax）一步之差，飲恨半決賽 💪😭😭⚽️⚽️⛹️‍♀️🎳

荷蘭足球甲級聯賽的勁旅：阿姆斯特丹-阿賈克斯（Ajax），今年是歐冠賽（UEFA Champions League）史上第一支通過3輪預選賽後晉級半決賽的球隊。比起英國、德國、義大利和西班牙等一些財大氣粗並擁有一票巨星坐鎮的球隊，Ajax隊中雖然沒有赫赫有名超級球星，卻從三月起屢屢跌破眾家球迷的眼鏡！

首先，他們在三月初以4比1的比數，狂掃西班牙豪門球隊皇家馬德里（Real Madrid），讓這支歐洲強權華麗地在十六強就遭淘汰出局。接著，在八強賽中，Ajax又以總比分3比2擊敗由歐洲足球先生：C羅（Cristiano Ronaldo ）率領的義大利尤文特斯（Juventus）。

於是，睽違22年，荷蘭球隊終於再次進入歐冠半決賽。Ajax在上周末先以1比0擊敗陣中兩位明星球員缺陣的托特納姆-熱刺（Tottenham Hotspur）。昨日（5/8）雙方再次對陣，正規賽結束，雙方以2比2進入補時階段，沒想到一陣驚濤駭浪之中，熱刺竟然在比賽結束前十秒鐘不到的時候進球了！在場上球員與荷蘭球迷一陣驚呆錯愕之中，Ajax最終以2比3敗下陣來，在比較客場進球數積分後，Ajax輸給了熱刺，也結束這回歐冠的黑馬之旅。

小蝦米也能扳倒大鯨魚，小編覺得勵志（握）！

#其實Ajax的荷文念成阿雅克斯不過他們家官方中文用阿賈克斯

https://www.ajax.nl/streams/wedstrijden/ajax-droom-spat-in-96e-minuut-uiteen.htm",False
225292010874776_2586024941468126,2019-05-08T06:54:57+0000,"【#荷事分享】 非營利建築實驗平台Architecture in Development(AiD) 群眾集資上線ing，歡迎踴躍贊助支持，即便5歐元也可以~

話說荷事生非的夥伴團體：Architecture in Development，日前在網路上發起了群眾集資的活動。集資平台網頁由此去：
https://onepercentclub.com/en/projects/unboxing-architecture/?fbclid=IwAR1CED8qYdRwmA1VVi9qIhY_qqDcSRzXlOnm-d_3eJsYf1X4l6wqUfr7Qi4

我們先前介紹了AiD的源起和在世界各地進行過的案子，也聽發起人羅璋芳分享她的理念。現在，我們來聽聽AiD在各地的合作夥伴怎麼向大家推薦AiD的表現：

=== Cherry Chen 的推薦 ===
古巴、尼泊爾、哥倫比亞、柬普寨、巴基斯坦、委內瑞拉、印度、查德、衣索比亞...很遠？或許是一輩子都不可能去到/接觸到的地方？

不一定！

有時候，我們會遇到一些有趣的人，聽到别人在做有意義的事。然後，我們就像看完TVBS 「一步一腳印發現新台灣」後，有點悸動，心想：「哇，他們好勇敢，捨棄原來的那些，幹了好有意義的事哦！」然後，就沒有然後了⋯⋯感動歸感動，一進廣告，拖地洗碗滑手機，10秒內回到日常。

這一對台荷異國戀的建築背景夫妻，7年前創立了Architecture in Development (AiD) 這個非營利網路建築平台，在這個網站上，它希望媒合來自世界各地要蓋社區建築的地方需求，以及懷抱建築理想散落各地的建築師們，將這不相識的兩方，串在一起，協助當地老百姓蓋出符合當地民情和特色的社區建築：教室、社區活動中心、寄宿學校、圖書館、住宅...

7年來，他們默默努力經營著，已經擁有500個來自70國家的草根性建築案例。在他們的媒合下，在世界各個角落，蓋了融入當地特色的建築，成為老百姓生活中不可或缺的駐足地！

如今，AiD已稍具規模但需要更多資金支持來舉辦案件的媒合配對競賽，以選出最優秀的「草根建築團隊」。因此，這次AiD首度的群眾募資，或許正是你我和那些天涯海角國家產生關聯的最佳方式。我們的一份關注，產生的蝴蝶效應，你永遠想像不到其實可以多大⋯

=== Fanyi Luo 的推薦===
 你有沒有有想過，我們的住屋和居住環境應該要是什麼樣子？是不是常常也覺得，我們只是勉強把自己塞進一格一格建商規畫出來的鳥籠？

建築不應該只是建築師、政府和開發商的事，不應該只服務5%少數，應該要從使用者出發，服務100%的使用者。

本著如此初衷，家姐和姐夫於2011年在阿姆斯特丹創立Architecture in Development (AiD) 這個「非營利」建築實驗平台，蒐集世界各地的城鄉發展、社區營造和偏鄉建設的個案，希望媒合世界各地社區建築的地方需求，以及懷抱理想散落各地的建築師們，將這不相識的兩方串在一起，協助當地居民蓋出符合當地民情和特色的社區建築。

兩人靠著民宿收入支付平台營運成本，辛苦經營多年，AiD已小有規模，2014年更獲選為美國正義之聲(TakePart)網站「2015改變世界的重要組織」。為了提升社會影響力、加強媒合專業技術與資源，協助也為了平台未來的永續經營，讓建築成為社會大眾可以一同參與的活動，AiD需要更多資金贊助。

=== Catherine 的推薦文 ===
Changfang Luo 旅居荷蘭十幾年，以她土木系、室內設計與建築研究所的專業背景，跟她志同道合的另一半Rob Breed 創立了非營利的建築媒合平台AID，專為全世界的弱勢團體設計適合他們族群使用需求的建物，例如：偏遠社區學校，圖書館，活動中心的構築。並結合當地的氣候與材料使建物能注入綠建築的概念友善地球。

過去六年他們已經成功的幫印度、南美與非洲國家建立數個成功案例，並且吸引眾多同好共襄盛舉，獲得國際非營利建築業的矚目與肯定。今天是他們要擴大集資的重要日子，在這裏幫忙推播這個訊息，邀請有興趣的朋友點閱衝人氣，進一步了解歐美在非營利建築業的理念與發展，值得台灣學習！

=== 荷事生非小編的推薦文===

如果你真的看到這邊的話，小編也誠摯向你推薦，以實際行動或分享訊息等各種方式，支持AiD！",False
225292010874776_2581452978591989,2019-05-06T07:12:43+0000,"【#荷事分享】本周五（5/10）晚間八點在阿姆斯特丹Pakhuis de Zwijger放映紀錄片「用更少做更多」（Do More with Less; Hacer Mucho Con Poco），看一群厄瓜多的年輕建築師大展身手

嗨依大家~ 還記得半個月前給大家介紹的非營利建築實驗平台Architecture in Development(AiD) 嘛？本周五晚間八點在阿姆斯特丹Pakhuis de Zwijger，AiD將放映紀錄片「用更少做更多」。這部紀錄片記錄一群年輕建築師如何在財力和物質資源有限的情況下，透過他們的專業取材當地現有資源，以及和在地社區互動的過程，在厄瓜多打造出合適的建案。可別以為這些建築師只要畫畫設計圖，就將理想能付諸實現喔！事實上，他們可是經歷過被學校或大眾質疑說風險太高，最後終於讓大家心服口服。此外，不是開發商所以沒有錢的他們，選擇透過有效管理的方式，最終達成設定目標。

因而，這群建築師認為有必要促進大家重新思考，建築師在一個社會脈絡下可以扮演哪些角色，以及向大家分享，「用更少做更多」的理論和實踐行動喔！

時間：2019年5月10日（五）20：00
地點：Pakhuis de Zwijger (Piet Heinkade 179, 1019 HC Amsterdam)
網址：
https://dezwijger.nl/programma/docu-do-more-with-less-2

同時也向大家鄭重宣布，AiD已經在網路上開啟了他們的群眾募資活動了，來聽聽創辦人羅璋芳怎麼說：

「我們從2011年開始建立平台集結各方有志一同的建築師。2016年，我們的Buildify全球挑戰將專家與有需要的社區聯繫起來。 現在，我們希望能繼續推動Buildify，媒合世界各地社區建築的地方需求，以及懷抱理想散落各地的建築師與專家們，將這不相識的兩方串在一起，協助當地居民蓋出符合當地民情和特色的社區建築。

我們目前的平台並無法符合線上媒合的需求，之前2016年的Buildify活動，是Rob跟我來做所有的溝通與媒合。為此我們正在籌辦捐款，讓我們的平台可以媒合更多社會資源與社區營造的需求，擴大我們平台的社會影響力。透過大家的支持，我們可以一起完成更多偏遠地區社區營造的夢想。」

如果你想進一步了解AiD的計畫說明，或願意為世界各地偏遠地區之社區營造貢獻一點心力的話，請參考集資平台網頁：https://onepercentclub.com/en/projects/unboxing-architecture/",False
225292010874776_2573017439435543,2019-05-03T00:00:01+0000,"【#荷事有聲】新書訪談：蘭船東去 （荷事生非共同創辦人 Olivia董芸安 X 作者 張焜傑）（點選下方YouTube/SoundCloud版本）

張焜傑作家給荷事生非讀者的一封信：
.
親愛的荷事生非讀者，感謝各位對蘭船東去以及其他荷蘭百年企業史的支持——《蘭船東去》總算出版了。
.
荷蘭東印度公司，這家號稱歷史上最大、最成功的公司，對我這樣一個商學院出身的歷史粉來說充滿了吸引力。如何才能讓這段歷史讀起來有趣呢？我想起了劇作家二月河說的：「小說讓歷史再活一次。」
.
但好好說一個故事，還真不容易。
.
2011年我在荷蘭唸書的時候，興起了研究荷蘭百年企業的念頭。真正開始動筆，是2013年的9月，抱著寫一小段短篇的心情，寫下了柯內里斯被困在里斯本地牢的故事。「再寫一段吧」、「再寫長一點試試看」，這樣的想法讓我繼續寫了第二章、第三章，不知不覺越寫越長。然後，Captain，I went too far，I can't give up。
.
眨眼六年，真是好事多磨啊。
.
「每一段貿易都是一場冒險。」——當我十七歲的時候閱讀荷蘭作家房龍的《人類的故事》，這個念頭便深植在我心中。而冒險所帶來的破壞，與征服所帶來的榮耀也只有一步之遙。我對這本書的小小企圖，就是透過閱讀歷史，讓我們記得人類的美麗與醜陋：帶著白鴿號的勇氣上路，同時記著渡渡鳥滅絕的悲哀。
.
5月10號是我的新書發表會，我將在台北思劇場，與著名荷蘭東印度公司專家翁佳音老師聊聊這段歷史。希望各位舊雨新知捧場，繼續支持《蘭船東去》以及荷事生非。到時候見。
.
Kim
.
.
🎤🎤5/10《蘭船東去》新書分享會🎤🎤
👉點去活動頁面來看才子作者：https://reurl.cc/0a7mb
.
新書訪談YouTube版本：https://youtu.be/XFPx-v0uGoY
訪談SoundCloud版本：https://bit.ly/2WsSrUo
.
▍購書連結
博客來 https://reurl.cc/QVzj2 
誠　品 https://bit.ly/2PMJKBR
金石堂 https://reurl.cc/9b2pj
.
#荷事生非創立以來第一次的有聲內容哎唷唷
#聽完訪談小編想問又創業又寫書又當爸爸的作者哪來的時間睡覺
#用小說為渡渡鳥上一柱香
#淺顯易懂的歷史冒險故事 
#每一段貿易都是一場冒險 
#蘭船東去 #荷蘭東印度公司 
#前衛出版社 #張焜傑 
#podcast

訪談錄音後製：In-Joy Studio 音爵聲活錄音室",False
225292010874776_2568423086561645,2019-05-01T03:30:00+0000,"【#荷事好書】《蘭船東去：胡椒、渡渡鳥與紅髮人的航海之旅》 。作者： 張焜傑。

「這個故事，肇因於一群人為了爭取信仰的自由，而展開了與宗主國西班牙長達八十年的獨立戰爭；這場漫長的戰爭促成了荷蘭東印度公司的成立，最終永遠改變了亞洲的歷史。」
 .
§每一段貿易都是一場冒險 §
 .
十六世紀中葉，歐洲大陸西北方的低地區──荷蘭，正面臨棘手的國際形勢：葡萄牙的海上封鎖、英國的船艦挑釁，還有宗主國西班牙的政治與經濟控制。為了國家、為了利益，在戰爭中尋求貿易機會的荷蘭商人縱橫聯手，組成第一支前往東印度香料群島的遠東艦隊，那是追求功成、也是探索未知，他們開啟了荷蘭的大航海時代！
 .
然而，一個民族的英雄，大多時候是另一個民族的災星；團結合作旗幟下，卻總有著各自算計的野心；當弱者成為強者之時，誰又能維持初衷、對不同的聲音給予寬容？
 .
來自豪達的德郝特曼兄弟，經過牢獄之災、艦上內鬨之後，終於抵達東印度香料群島，卻在蘇丹王國發生了更大事件，讓一趟追夢航行成了滅夢之旅。於此同時，隨著遠東貿易的可能性，荷蘭商會進入了戰國時代，各家商會彼此惡性併購、競爭，逐漸形成六大商會勢力。身為荷蘭獨立戰爭的領導者－莫里斯王子，他要如何一統紛亂的商業外貿戰場，一舉解決獨立戰爭的財政問題？
. 
本書作者張焜傑以輕鬆帶戲劇性的小說筆法，融合史料書寫，描繪荷蘭人如何在強國環伺的局面中，掌握自己的命運，以熱切的冒險精神走出世界。同時，作為第一本由台灣人作者寫的海權時代歷史小說，「蘭船東去」描繪出西方光榮的另一面：熱切下的盲目與野蠻、另一主人翁「亞洲」的無奈與精彩。
.   
.    
▍專文推薦
翁佳音｜中研院台史所副研究員
.　　  
▍讚聲推薦
鄭維中｜中研院台史所研究員
陳耀昌｜台灣史小說家
Cheap世紀帝國｜人氣Youtuber
故事：寫給所有人的歷史｜知名人文歷史網站
.    
▍荷事生非大推薦
荷蘭迷、歷史控、創業家的最佳選擇！引人入勝的精彩劇情，閱讀小說宛如在看一場電影，輕鬆明白荷蘭東印度公司的前世今生，了解在統治台灣之前，荷蘭東印度公司如何經由波瀾壯闊的征途，成立海上帝國的故事。荷事編輯群也特別推薦給正在小學、國中、高中就讀的學生們，跟著作者筆下的主人翁們，一起展開一場跨越半個地球的冒險！
.    
.    
▍購買途徑
博客來　　https://reurl.cc/QVzj2 
讀　冊　　https://reurl.cc/R9xrD
三　民　　https://reurl.cc/qKQ5E
誠　品　　https://reurl.cc/vKVWe
金石堂　　https://reurl.cc/9b2pj
　　  
📖全台連鎖書店、獨立書店皆可購買／訂購。
☎來電至前衛出版社訂購：02-25865708
.   
.    
🎤🎤5/10《蘭船東去》新書分享會🎤🎤
👉點去活動頁面來看才子作者：https://reurl.cc/0a7mb
.    
#荷事生非作者出書小編感動到淚流滿面
#台灣人寫的海權時代歷史小說
#讀起來就像看了場電影 #蘭船東去
#荷蘭東印度公司  #每一段貿易都是一場冒險 
#前衛出版社 #張焜傑",False
225292010874776_2568412743229346,2019-04-30T20:05:30+0000,"【#荷事好書】《蘭船東去：胡椒、渡渡鳥與紅髮人的航海之旅》 。作者： 張焜傑。

「這個故事，肇因於一群人為了爭取信仰的自由，而展開了與宗主國西班牙長達八十年的獨立戰爭；這場漫長的戰爭促成了荷蘭東印度公司的成立，最終永遠改變了亞洲的歷史。」

§每一段貿易都是一場冒險 §

十六世紀中葉，歐洲大陸西北方的低地區──荷蘭，正面臨棘手的國際形勢：葡萄牙的海上封鎖、英國的船艦挑釁，還有宗主國西班牙的政治與經濟控制。為了國家、為了利益，在戰爭中尋求貿易機會的荷蘭商人縱橫聯手，組成第一支前往東印度香料群島的遠東艦隊，是追求功成、也是探索未知，他們開啟荷蘭人的大航海時代！

然而，一個民族的英雄，大多時候是另一個民族的災星；團結合作旗幟下，卻總有著各自算計的野心；當弱者成為強者之時，誰又能維持初衷、對不同的聲音給予寬容？

來自豪達的德郝特曼兄弟，經過牢獄之災、艦上內鬨之後，終於抵達東印度香料群島，卻在蘇丹王國發生了更大事件，讓一趟追夢航行成了滅夢之旅。於此同時，隨著遠東貿易的可能性，荷蘭商會進入了戰國時代，各家商會彼此惡性併購、競爭，逐漸形成六大商會勢力。身為荷蘭獨立戰爭的領導者－莫里斯王子，他要如何一統紛亂的商業外貿戰場，一舉解決獨立戰爭的財政問題？

本書作者張焜傑以輕鬆帶戲劇性的小說筆法，融合史料書寫，描繪荷蘭人如何在強國環伺的局面中，掌握自己的命運，以熱切的冒險精神走出世界。同時，作為第一本由台灣人作者寫的海權時代歷史小說，「蘭船東去」描繪出西方光榮的另一面：熱切下的盲目與野蠻、另一主人翁「亞洲」的無奈與精彩。

▍專文推薦
翁佳音｜中研院台史所副研究員
　　
▍讚聲推薦
鄭維中｜中研院台史所研究員
陳耀昌｜台灣史小說家
Cheap世紀帝國｜人氣Youtuber
故事：寫給所有人的歷史｜知名人文歷史網站

▍荷事生非大推薦
荷蘭迷、歷史控、創業家的最佳選擇！引人入勝的精彩劇情，閱讀小說宛如在看一場電影，輕鬆明白荷蘭東印度公司的前世今生，了解在統治台灣之前，荷蘭東印度公司如何經由波瀾壯闊的征途，成立海上帝國的故事。荷事編輯群也特別推薦給正在小學、國中、高中就讀的學生們，跟著作者筆下的主人翁們，一起展開一場跨越半個地球的冒險！

▍購買途徑
博客來　　https://reurl.cc/QVzj2
讀　冊　　https://reurl.cc/R9xrD
三　民　　https://reurl.cc/qKQ5E
誠　品　　https://reurl.cc/vKVWe
金石堂　　https://reurl.cc/9b2pj
　　
📖全台連鎖書店、獨立書店皆可購買／訂購。
☎來電至前衛出版社訂購：02-25865708

 
🎤🎤5/10《蘭船東去》新書分享會🎤🎤
👉點去活動頁面按參加：https://reurl.cc/0a7mb
 
#荷事生非作者出書小編感動到淚流滿面
#台灣人寫的海權時代歷史小說
#讀起來就像看了場電影 
#荷蘭東印度公司  #每一段貿易都是一場冒險 #張焜傑",False
225292010874776_2565042120233075,2019-04-29T08:49:14+0000,"【#荷事社會文化】荷蘭在5/4(六)國殤紀念日、5/5(日)解放日將又濕又冷 🤔🌂🌧☂️⛈

話說在荷蘭的大家，上周六（4/27）國王節開心嘛~!? 小編覺得又濕又冷，玩得沒有很盡興呢~ 根據氣象預報指出，本周六（5/4）的荷蘭國殤紀念日（Dodenherdenking）和隔天（5/4）的解放日（Bevrijdingsdag）將會跟國王節一樣，不僅低溫還會下雨呢！請大家注意多保暖囉~

舊文回顧：為了紀念在第二次世界戰爭中犧牲的國民及士兵，在解放日的前一天，即5月4日，為荷蘭的國殤紀念日。在這一天中，所有的荷蘭政府官員、皇室成員都會在晚間 8 點聚集於阿姆斯特丹水壩廣場的國家紀念碑前，進行哀悼儀式，並於舉國靜默 2 分鐘哀悼逝去的亡靈更祈求世界和平。

小編溫馨提醒：頭一年來到荷蘭的捧由們也請特別注意，到了5月4日晚間八點，行駛在鐵道中的火車，或者在市區奔馳的公車都將會暫時停下來，原先在餐廳或酒吧喧譁的大家也會暫時停止一切聲響，待兩分鐘過後才會恢復正常，所以請別被那個暫停中止嚇到囉～

https://www.oranjeexpress.com/1833",False
225292010874776_2558127474257873,2019-04-26T07:07:38+0000,"【#荷事分享】 轉貼自荷蘭貿易暨投資辦事處（NTIO）：荷蘭蟬聯最大外國投資國 去年投資台灣破千億 ✌️💥⛵️🎉🎊💌😱💪

荷台關係蓬勃發展，根據統計，荷蘭2018年是全球投資台灣最大的外國直接投資國，投資台灣金額高達35億美元（約1080億台幣），約佔所有外國直接投資的三分之一。

荷蘭貿易暨投資辦事處紀維德代表也細數台灣與荷蘭在城市合作、文化交流與科技互動等雙邊關係成果。紀維德更以流利中文表示「荷蘭和台灣是老朋友」，希望雙方友誼長存、歷久彌新，一起攜手打造創新解決方案，在未來讓我們的經濟和社會更永續、有韌性，也感謝在場所有嘉賓的友誼和緊密合作。",False
